customer_id,frequency_of_purchases,avg_purchase_value,preferred_channel,customer_support_tickets,inventory_demand
7534,16,726.9282089940281,0,17,29
7535,16,579.275201699023,0,9,54
7536,8,118.0971064394795,0,11,53
7537,29,186.41446252024483,0,19,67
7538,39,50.89506050225017,0,18,82
7539,28,811.1456909579343,2,4,82
7540,6,556.1877050692826,1,17,76
7541,16,323.5811621637098,1,18,82
7542,20,135.08145300791801,0,11,32
7543,16,489.2054172007754,0,0,83
7544,7,530.0087332507594,2,1,56
7545,41,704.9290159707002,1,2,63
7546,14,970.2378383426205,1,11,4
7547,43,440.59607510330096,2,13,11
7548,26,411.97386452842557,1,6,3
7549,26,376.2307045442213,1,3,27
7550,14,828.6546698771924,0,11,80
7551,7,164.7540491852455,0,7,44
7552,33,350.37477459873855,1,0,18
7553,26,727.721096826637,0,4,30
7554,45,25.537985989022015,1,0,88
7555,20,296.4869163696377,0,14,70
7556,3,645.0326911271627,0,12,47
7557,4,194.09257702079665,0,12,34
7558,26,309.68346343302846,0,3,76
7559,11,491.1846237383969,2,14,42
7560,2,427.80333030999026,0,11,23
7561,14,114.96691805582506,1,7,40
7562,44,938.8529690330762,0,15,15
7563,30,53.84979337627184,0,11,80
7564,49,752.2453288585898,0,5,57
7565,12,80.70854338024589,2,14,14
7566,26,472.62284499482854,0,6,79
7567,44,183.6571787388569,2,4,12
7568,33,149.68681846463602,0,14,35
7569,13,134.6389967763078,0,11,25
7570,14,458.25877032838895,1,10,78
7571,24,520.3300602934194,1,3,2
7572,34,142.0506486074115,1,12,18
7573,44,979.6017729635771,0,17,35
7574,26,265.1882279936009,0,7,9
7575,21,464.2529262067553,0,6,11
7576,28,224.10686202588894,2,15,90
7577,48,498.9834189950501,0,2,67
7578,36,758.4564166405302,2,15,69
7579,40,525.8909941515502,0,15,96
7580,2,292.7923820108747,1,6,74
7581,42,255.91264264659873,0,12,38
7582,9,761.3450621647829,0,12,70
7583,23,127.05579396900065,0,18,75
7584,15,376.2668294618108,0,17,81
7585,13,159.9678894873465,2,6,59
7586,23,265.3960710015371,1,19,66
7587,17,161.15640016010266,1,17,41
7588,48,887.9047834570025,0,17,24
7589,2,734.5851570229015,2,3,50
7590,20,565.3179735838188,0,8,5
7591,20,232.18097027057777,2,15,21
7592,46,515.124558927203,0,3,6
7593,3,525.6248743830967,0,7,4
7594,12,594.4996883973671,2,2,9
7595,40,69.48430565050413,0,8,69
7596,2,973.1729514847392,2,7,68
7597,36,470.7845808943199,0,11,9
7598,14,927.2664563581122,1,13,18
7599,16,19.710033566836593,2,9,59
7600,19,255.0828116789558,1,16,43
7601,34,112.95561461020226,1,10,80
7602,44,771.9200155812239,0,9,66
7603,46,326.9237990987641,0,12,29
7604,6,842.0875833315895,0,1,48
7605,13,834.0615120586984,0,0,51
7606,36,671.1168448785041,2,0,42
7607,22,669.1239855085373,0,15,36
7608,18,703.1580951524037,1,9,76
7609,12,677.0261962834768,2,9,45
7610,30,393.03927410750555,0,6,98
7611,40,685.9993681228605,2,6,35
7612,7,898.432899500435,2,0,6
7613,32,339.2477569578574,0,12,37
7614,48,945.4401359528041,0,4,36
7615,19,23.445772019782034,0,2,84
7616,6,355.5917128825848,1,12,16
7617,20,140.7774177114528,0,11,72
7618,27,135.35363075457343,1,17,22
7619,43,817.2751990714526,0,4,69
7620,37,919.1846316026217,2,4,69
7621,48,779.9806716906558,2,1,63
7622,7,976.8495618026342,2,5,75
7623,5,224.16568046460802,0,6,19
7624,11,149.39191308759357,0,0,81
7625,15,525.4967442192174,0,2,18
7626,3,830.7472385951918,0,19,73
7627,5,49.4406999296791,0,1,17
7628,23,995.6100043898831,2,9,41
7629,37,606.2234699132696,2,10,33
7630,9,979.1523940595637,0,12,84
7631,15,371.4308169014392,1,15,55
7632,3,463.44358232825334,0,19,82
7633,29,754.8378279734181,0,10,24
7634,6,794.7734460557054,2,17,77
7635,17,240.70272281673786,2,10,40
7636,26,930.5030754446456,0,0,28
7637,21,868.7488906163813,2,17,67
7638,8,28.023250072166583,2,19,75
7639,21,137.28242479663123,0,4,39
7640,11,501.13613534299674,0,1,21
7641,38,466.3459589720509,1,17,37
7642,8,711.306946484487,2,6,2
7643,42,98.81426229250368,0,10,6
7644,24,648.4067536301553,0,10,52
7645,35,620.2062318232365,1,12,5
7646,14,241.28340249326394,1,3,47
7647,14,546.9700246257155,1,0,43
7648,10,229.98513492602214,0,17,96
7649,12,155.45379682960026,2,11,40
7650,38,577.4035853075299,1,9,11
7651,44,977.6995355175646,2,7,81
7652,46,244.56401568002758,2,2,14
7653,34,361.78278786160035,2,6,2
7654,41,264.0074937301463,2,19,39
7655,10,273.7952234300298,2,10,63
7656,17,410.15021284481384,1,6,63
7657,17,704.836955544114,1,6,18
7658,3,48.41647879063569,1,8,97
7659,31,957.5529537287046,1,2,94
7660,1,55.81708069435503,0,10,79
7661,12,882.4406501251141,0,16,93
7662,39,895.4343177743789,0,7,90
7663,4,529.244295715608,0,19,1
7664,42,145.62686033277777,0,1,17
7665,13,569.4945108513743,2,19,54
7666,34,632.3458383038212,0,0,39
7667,42,859.1813682290402,0,15,48
7668,21,555.3864220118741,1,3,66
7669,22,416.6023019443048,0,8,15
7670,4,839.9082819155727,2,7,22
7671,18,981.1422793790928,0,0,20
7672,5,648.652173106354,0,7,93
7673,19,875.6431669297814,2,4,89
7674,2,602.7477617007736,1,0,43
7675,12,692.8901114962026,2,6,56
7676,17,691.2854463734296,0,14,24
7677,10,707.7391169718627,0,6,98
7678,34,327.80330948934727,1,0,43
7679,6,579.9047823089952,0,8,21
7680,8,598.1942281340574,0,0,48
7681,11,321.92091044609964,0,11,66
7682,12,356.35384402662703,2,6,16
7683,9,764.6242973665476,1,8,40
7684,2,586.8966022110767,0,4,21
7685,8,157.7190364835369,0,11,52
7686,11,839.2606187960436,2,1,8
7687,36,884.2831442035765,0,17,78
7688,10,471.479736478236,1,8,55
7689,21,216.81835770269768,1,0,86
7690,20,948.1304304508562,1,9,82
7691,48,883.4468688743805,0,13,58
7692,8,251.93792887842014,2,13,5
7693,36,104.63779893967043,0,6,42
7694,29,446.2470714736157,0,11,30
7695,42,679.6330166288022,0,5,95
7696,12,183.63469936774462,0,12,9
7697,14,518.0805318474305,0,7,95
7698,48,431.16133932979153,2,1,95
7699,21,891.645637281771,0,9,41
7700,22,435.2709664790573,2,5,51
7701,21,538.4386297976872,0,15,57
7702,44,955.733334041804,0,9,73
7703,30,306.6948482158189,0,14,61
7704,39,296.10102262252195,1,19,6
7705,20,801.5991291426222,1,9,26
7706,24,284.76359628252897,2,10,74
7707,23,833.5472113724729,1,1,6
7708,7,104.58025326802851,0,9,53
7709,9,120.14863483637372,0,11,61
7710,1,902.3101404211441,2,10,33
7711,26,545.404159657611,2,14,45
7712,38,721.6261240272963,0,3,94
7713,38,233.03600294391887,0,4,40
7714,44,174.61162469828722,1,0,24
7715,22,836.6047196103137,1,0,92
7716,44,365.0371729530163,1,9,45
7717,10,460.4822929307745,0,3,38
7718,6,37.69217830260539,2,12,29
7719,17,392.02192685103677,0,13,79
7720,38,772.7334300437286,0,18,8
7721,24,823.0624255133077,0,4,64
7722,10,701.7672409937164,0,10,87
7723,8,695.2579362083047,2,7,73
7724,21,511.1768739311863,1,0,51
7725,6,542.9460359672248,2,4,75
7726,21,745.205429345012,0,17,6
7727,39,254.8287808394456,2,12,47
7728,24,239.20189756359545,1,4,49
7729,33,950.4255756749141,0,6,76
7730,18,37.41298789118762,2,11,98
7731,28,148.0708090285297,0,1,85
7732,32,574.6291019392355,0,12,32
7733,12,740.4564903113651,0,13,54
7734,48,542.5121721551617,0,5,36
7735,42,361.51335620323533,0,15,89
7736,27,978.1963581594379,1,9,99
7737,10,706.8141582815174,0,10,98
7738,46,833.0769326564083,0,0,19
7739,42,49.844405446322014,1,14,37
7740,32,243.56090936864985,0,15,17
7741,42,380.42938265566426,1,9,80
7742,26,190.77538410145527,2,9,16
7743,25,82.17027998205573,0,2,58
7744,11,232.84074794873342,1,10,44
7745,23,538.2992749246722,0,10,68
7746,34,698.7877958731382,1,15,49
7747,40,776.2807137354301,0,5,94
7748,23,52.5067933190399,0,8,51
7749,29,433.7063104904652,0,0,98
7750,31,130.98946774951366,1,5,5
7751,7,436.88838258022514,0,17,97
7752,40,439.6360906290921,0,12,58
7753,33,503.22956984512126,2,1,46
7754,21,893.902320000607,0,18,55
7755,2,807.0445475978486,1,1,73
7756,18,640.3536366850279,0,3,17
7757,47,886.5532497041954,2,3,12
7758,33,681.683930339577,0,9,24
7759,37,820.6664111554444,0,16,56
7760,34,568.1405179742853,1,15,55
7761,20,529.9660691145916,2,7,76
7762,35,726.8562703446609,2,5,79
7763,18,29.492418855993566,0,1,16
7764,46,693.4737959151092,2,14,87
7765,24,935.173036220321,1,10,82
7766,8,716.8026590284866,2,15,22
7767,30,46.425787054246314,2,3,44
7768,44,384.10678436499666,1,10,95
7769,10,811.4854892485732,1,13,43
7770,23,959.0224645439758,1,7,79
7771,49,376.4617220800135,1,5,21
7772,11,842.7821153181391,0,18,8
7773,2,865.1717765484979,0,3,49
7774,26,132.05353533278952,0,3,6
7775,36,847.3305820515005,2,5,81
7776,33,331.0073966822289,0,10,47
7777,47,597.3053443497631,0,0,36
7778,13,543.5724981628568,0,1,92
7779,40,666.4233250987594,1,8,23
7780,25,743.060004435283,2,15,31
7781,4,446.4722866423943,1,5,75
7782,42,889.4277139276411,0,8,62
7783,19,811.4034373459457,2,18,84
7784,18,787.5668817213812,0,4,96
7785,37,463.66437351494886,2,9,81
7786,30,47.19715698616406,0,6,57
7787,19,497.333842315155,1,1,70
7788,23,899.4610788027411,0,19,65
7789,16,198.54565405144368,2,3,37
7790,1,982.766547290482,0,7,68
7791,12,809.6137138130397,0,2,95
7792,24,712.7314943592442,2,1,75
7793,34,680.3883583430976,0,8,17
7794,8,591.155623114425,1,10,7
7795,18,723.4636200166407,1,3,52
7796,48,427.6865006571273,1,8,35
7797,5,846.8352269399284,0,5,2
7798,26,699.382496534328,2,0,40
7799,30,773.5405812557536,2,2,37
7800,13,794.5625479443198,0,6,57
7801,19,101.14934525181351,0,8,10
7802,29,65.08436496086054,0,7,76
7803,3,802.9760097998885,0,12,81
7804,26,266.79018082786376,1,17,46
7805,40,586.1501094366961,2,18,90
7806,12,449.2737466667964,1,8,5
7807,2,31.81881163095789,1,19,5
7808,11,49.87844558460877,0,5,27
7809,44,828.8539898560077,0,11,5
7810,28,611.6007858738367,1,3,61
7811,18,528.6046479494764,1,8,8
7812,13,944.9085626370328,1,9,31
7813,37,181.38387566955643,0,2,97
7814,22,265.39113126221054,1,16,21
7815,12,759.171687453271,0,6,99
7816,2,777.4828756783502,0,7,21
7817,37,410.8482244747728,1,10,51
7818,7,951.4686502973224,0,12,79
7819,26,938.872031938019,2,2,59
7820,26,22.285617909557935,0,18,2
7821,24,180.6046233173178,1,13,30
7822,12,822.0172472670325,2,15,58
7823,16,341.8645179777482,0,14,92
7824,23,104.5080519128301,2,1,81
7825,40,787.1491826793477,1,5,20
7826,9,460.0376705194573,2,6,40
7827,32,497.48667884821816,0,8,29
7828,15,194.50569492800955,0,8,5
7829,37,664.2861033995385,0,16,89
7830,13,555.7289049413915,1,2,10
7831,5,214.60620841118504,0,3,83
7832,11,346.9281933548147,0,1,61
7833,10,600.9104944628103,0,0,1
7834,13,925.623532879076,0,9,47
7835,41,921.1725868182767,1,2,98
7836,46,295.0268453535082,0,9,57
7837,15,738.264767982286,0,8,14
7838,42,777.7638897185714,0,16,25
7839,7,810.7348689829669,1,14,90
7840,40,575.0546619039652,2,2,21
7841,28,20.402918118591924,1,2,16
7842,32,764.059522591786,0,3,74
7843,35,115.53147533105654,0,3,32
7844,15,125.70267235819782,0,16,45
7845,48,609.5685546196912,1,5,64
7846,36,983.6853158150486,0,10,84
7847,21,250.11407853314182,2,11,73
7848,6,649.3527712506955,2,6,60
7849,1,310.617109280225,0,12,98
7850,4,899.7388524744243,0,5,95
7851,11,597.5817231927255,0,2,19
7852,44,215.40255437990615,0,13,47
7853,26,269.509739940974,1,13,95
7854,37,438.15592311393976,1,9,64
7855,23,130.82312640951457,0,4,30
7856,29,87.94603458084683,2,1,47
7857,21,683.2607817904766,1,5,88
7858,48,413.0934114682291,2,10,33
7859,45,728.9635339515743,1,17,82
7860,45,118.95761843324527,1,10,21
7861,49,613.7668924220848,0,14,95
7862,27,448.87372543604306,1,2,63
7863,39,67.41866791245828,0,1,42
7864,40,549.3539584932171,1,6,61
7865,13,91.97623196740031,0,4,43
7866,23,829.442550313098,0,12,68
7867,16,635.6378907361285,0,7,26
7868,30,561.3978584228439,0,8,33
7869,4,142.13431442496244,0,7,33
7870,40,294.58254236904213,2,9,49
7871,16,497.94713816394636,0,1,84
7872,31,636.9506785032912,1,9,41
7873,42,191.39841155473403,0,10,72
7874,25,18.777615352287164,0,10,36
7875,44,351.3125853966026,0,4,72
7876,12,488.04274001068114,0,13,95
7877,26,192.58917054083503,0,2,22
7878,37,497.24385079665376,0,19,47
7879,48,345.100999983576,0,1,83
7880,33,460.5387694453437,2,17,20
7881,28,353.98317307280803,0,0,87
7882,9,632.1831712889322,2,0,24
7883,12,52.468040883635965,2,16,43
7884,5,179.19623704483084,1,5,88
7885,28,438.4233604198896,2,12,73
7886,35,362.73374839633817,0,0,16
7887,5,397.7156363942789,2,5,27
7888,34,805.723087931675,0,7,45
7889,46,887.468341664892,0,12,37
7890,34,256.18209566259435,1,1,13
7891,13,838.0271496834424,2,7,51
7892,39,464.20196663745423,2,0,2
7893,42,281.0824130933586,0,12,76
7894,45,985.6015102946316,0,0,97
7895,48,826.5537735198257,1,9,87
7896,14,994.3107858956706,1,4,59
7897,11,176.5088765839721,0,19,14
7898,42,152.40424720838007,0,12,49
7899,38,508.34417341479684,2,4,30
7900,4,642.2573224342084,1,9,98
7901,33,179.34949160801813,0,2,9
7902,7,861.8263614076571,1,1,79
7903,41,536.6933438767297,1,1,24
7904,8,416.832414888441,2,4,41
7905,37,606.0331361977748,1,3,60
7906,10,638.6041758425663,0,1,89
7907,43,52.3554481739562,2,8,32
7908,15,999.8937400379988,0,8,47
7909,38,370.28038103643075,2,8,21
7910,15,70.92722044079723,1,3,42
7911,5,853.79994302776,2,7,70
7912,29,993.0884924201891,0,17,89
7913,19,818.1949241239294,1,8,2
7914,10,853.3636649612473,2,2,31
7915,12,629.6757630772564,1,5,56
7916,4,923.1023224387235,0,18,30
7917,31,45.38116621019286,0,4,63
7918,18,769.056624324659,1,16,15
7919,16,674.0031260507349,0,18,18
7920,40,59.08912081876221,1,2,32
7921,36,548.5338431867145,0,7,14
7922,25,519.9097423002909,2,8,62
7923,23,694.6188828262069,0,7,82
7924,12,86.75609749308082,0,13,99
7925,34,807.2259974751279,0,9,52
7926,36,148.00940759138962,1,16,22
7927,37,424.47796732725396,1,2,14
7928,3,882.4751274266197,1,2,78
7929,9,564.9262894405415,1,2,34
7930,18,385.795004617187,0,3,86
7931,43,57.72021962537842,2,16,80
7932,35,675.5507820297045,2,13,56
7933,34,986.6812976537161,0,1,53
7934,41,912.6784347707991,2,11,49
7935,14,720.1231167976937,1,4,63
7936,4,114.23992967338557,1,1,16
7937,29,247.04569246639025,1,11,80
7938,41,194.98052925875416,2,8,40
7939,45,361.90702385308884,2,8,38
7940,15,243.16205551362015,1,19,18
7941,28,251.99505151197627,0,0,23
7942,42,620.5626360216517,1,6,48
7943,16,325.5156294017696,0,17,82
7944,12,680.3912477077483,1,9,46
7945,5,948.4107625547188,2,14,22
7946,34,642.0931374471066,0,8,54
7947,42,754.1401104382675,0,10,40
7948,1,754.0646111300096,1,0,30
7949,39,337.3957605153179,0,10,55
7950,32,24.80841464750114,0,0,56
7951,26,64.49748336427228,1,4,42
7952,17,289.2396483757129,2,17,42
7953,48,692.6477518210221,1,0,62
7954,27,907.6163072618097,0,9,82
7955,24,959.2102795688388,1,12,53
7956,35,35.59017720167272,0,7,82
7957,46,990.1863731764435,2,12,53
7958,42,329.2722461731268,1,19,64
7959,39,844.5266659527641,2,1,1
7960,26,188.49250608981257,2,11,79
7961,49,72.2692750307906,0,12,69
7962,38,384.57186982206065,2,7,27
7963,23,860.3361346453861,2,14,17
7964,22,228.61666671903788,1,6,63
7965,4,162.41775249432376,0,6,41
7966,49,910.7062856606885,1,16,58
7967,9,938.9538305952444,0,18,57
7968,4,22.422717197019836,1,2,96
7969,7,730.1613800413268,0,6,38
7970,23,316.1156591640334,1,11,90
7971,2,380.9573262675177,2,13,66
7972,49,474.411945201975,0,1,92
7973,24,432.5230604727743,1,6,45
7974,40,519.8240471322842,0,15,23
7975,31,586.5380985826162,1,8,20
7976,47,470.93954978954497,1,0,36
7977,31,704.5479050846224,0,11,42
7978,47,721.4156462137206,1,1,22
7979,40,445.95560545193314,2,17,60
7980,48,151.0385166062375,0,13,11
7981,43,644.2325321069214,1,11,28
7982,34,775.2271452272018,1,17,45
7983,24,641.7284259919102,0,4,22
7984,49,592.1742181883475,2,6,81
7985,26,237.11787132226024,1,3,63
7986,16,648.6856704110656,0,12,31
7987,47,341.5076524304498,0,15,11
7988,13,920.3632741851521,0,15,36
7989,15,657.182891832381,1,18,78
7990,27,285.3978799412196,1,3,35
7991,4,478.19764027029083,1,19,23
7992,16,848.115463126194,1,19,29
7993,30,342.109311670821,0,0,23
7994,44,530.1861644508573,1,12,16
7995,30,682.8732735190073,2,19,84
7996,36,756.9840454384743,2,19,89
7997,3,182.1532533140974,0,8,19
7998,22,569.5007816305161,1,9,90
7999,49,913.0779014912393,0,5,96
8000,22,968.676183694597,0,6,63
8001,49,659.5835921337647,1,15,50
8002,12,983.8241961183859,0,16,85
8003,21,575.0278964863794,0,0,73
8004,4,448.17897948312395,1,8,43
8005,31,556.0715843587634,2,13,19
8006,44,124.55527032088686,2,14,85
8007,31,407.6987604885339,1,3,18
8008,23,463.8210025002234,0,7,6
8009,20,850.1415207337684,0,14,35
8010,15,761.0621068150227,1,3,14
8011,23,605.4123193725527,2,18,64
8012,28,353.8044625275072,2,2,9
8013,16,195.1642398357305,1,7,35
8014,37,354.28737070548164,0,1,2
8015,21,683.0060302495406,0,7,6
8016,15,270.4074210941828,0,7,99
8017,17,432.6178287520743,2,16,25
8018,37,392.9025325328652,0,15,73
8019,13,767.9341631531496,1,15,50
8020,19,884.9491916375429,0,15,95
8021,30,702.3772472428672,1,6,7
8022,45,348.1862383237038,1,14,63
8023,18,438.8452784861284,1,16,28
8024,14,151.9166525131842,1,2,2
8025,36,176.41647328894373,1,0,65
8026,36,172.64964185124984,0,7,59
8027,20,139.2804939856971,0,6,24
8028,19,187.78541622403887,2,17,62
8029,45,210.66132055257404,0,4,99
8030,44,120.72748435965657,0,14,71
8031,7,643.8581146653847,0,6,38
8032,44,990.4975192363776,0,9,93
8033,4,880.3948772057336,0,15,62
8034,34,55.146696587825346,1,1,65
8035,2,428.8282211047575,2,17,51
8036,5,860.7174734404446,1,14,94
8037,10,143.32806981207648,0,18,52
8038,32,849.1686951855223,1,19,96
8039,42,596.7736314595203,2,13,74
8040,41,931.9855670701508,2,1,98
8041,13,877.2787231217809,0,17,63
8042,39,680.2639788381304,0,8,11
8043,5,661.2444332739685,2,0,48
8044,10,221.03256036798905,1,15,54
8045,10,125.58543748642845,1,11,91
8046,38,421.2394956691104,0,11,50
8047,27,194.7142390981935,1,18,74
8048,21,111.39255050098136,0,9,38
8049,8,309.3034659401646,0,19,86
8050,1,861.885043368682,0,4,88
8051,28,26.976672478177615,0,2,8
8052,49,299.71130490495386,0,8,6
8053,39,429.81166336234736,0,14,68
8054,14,515.4640521191336,0,13,69
8055,21,189.76173329915935,0,10,6
8056,30,964.5779978396508,0,12,32
8057,21,583.0843131364676,0,6,38
8058,49,526.8894415864736,0,1,57
8059,9,18.734363041037746,0,2,84
8060,17,490.858225602047,0,19,64
8061,5,839.2939231606323,0,7,54
8062,31,227.44809762073027,0,0,14
8063,40,357.69549270254885,2,3,64
8064,38,30.365750040818597,1,12,50
8065,43,977.1582390914573,2,13,47
8066,19,75.9852791567604,1,8,54
8067,36,899.2389126704737,2,2,19
8068,33,319.85783703865013,0,13,75
8069,13,591.6808379660198,1,3,39
8070,14,682.5223845663434,1,16,65
8071,33,149.42087575680335,2,14,99
8072,29,449.3217840025321,0,11,83
8073,43,332.21143924417595,2,13,60
8074,49,66.03644094941069,1,18,33
8075,36,834.8617178492489,1,9,32
8076,44,54.71607893250295,2,4,36
8077,10,656.7253798890281,2,16,24
8078,31,320.9366026556485,1,16,43
8079,6,200.20803392984794,0,2,71
8080,1,670.4151908221899,0,15,71
8081,7,578.7923373809438,0,8,46
8082,27,322.1036948010816,0,16,47
8083,21,517.8311407766469,0,19,69
8084,28,253.77473019414737,1,11,14
8085,16,865.0594944126652,2,1,45
8086,46,320.68059252388997,0,19,52
8087,23,252.7014992560161,1,15,90
8088,20,754.3153739490547,0,5,50
8089,38,27.416563113975737,2,1,65
8090,25,275.33161476521457,0,8,77
8091,28,381.6412684446614,1,4,64
8092,5,883.415582173468,2,17,23
8093,21,950.9373845228607,0,17,84
8094,18,719.3131872448104,1,9,71
8095,47,497.60646319956317,2,9,70
8096,6,644.2153335671118,0,9,59
8097,29,419.86104116451975,2,17,73
8098,19,305.83757353018115,2,15,92
8099,33,951.1811874582322,0,5,74
8100,1,124.23632671982456,0,11,54
8101,45,352.92963236960793,1,3,99
8102,3,900.0980703609872,2,19,71
8103,42,725.9100162815427,0,15,89
8104,21,38.810436809746825,1,10,94
8105,35,32.868676690004655,0,0,26
8106,41,521.3473379983288,2,4,44
8107,40,489.41052566772146,1,16,76
8108,3,448.56162326975505,1,10,13
8109,25,309.32032422061883,1,13,54
8110,45,986.7723326155027,2,8,40
8111,38,279.2674497535476,0,9,4
8112,45,495.1398043761563,1,3,53
8113,20,410.84416585483564,0,1,1
8114,44,178.54693170212465,1,5,6
8115,45,210.59263093402578,1,2,55
8116,34,919.1197145896751,0,12,66
8117,21,859.6969256273956,1,11,91
8118,48,207.05386276214884,1,17,18
8119,23,876.9059976704184,2,5,29
8120,6,217.0942687800341,0,9,53
8121,13,630.2808585302201,0,5,33
8122,49,90.46771808748686,2,4,3
8123,23,881.565929996527,2,14,20
8124,9,60.9852964708123,0,14,4
8125,17,559.3934603586252,2,11,82
8126,2,781.9144099285811,1,8,8
8127,19,125.6663890465744,2,12,86
8128,19,410.4354648251866,1,15,86
8129,7,51.5306499751496,0,1,83
8130,42,685.9250515665597,0,16,28
8131,42,314.3750990117384,2,8,66
8132,20,563.8012921920853,0,18,73
8133,9,933.4049477161581,2,5,99
8134,17,312.79952691489393,1,3,86
8135,27,58.14119691892492,0,14,26
8136,47,678.8714900217134,1,17,34
8137,2,788.9727231690258,1,11,71
8138,36,958.2898742788003,1,11,94
8139,19,166.22286825540914,0,19,49
8140,17,398.2185258649883,2,16,89
8141,5,845.6990554252201,1,6,49
8142,39,808.8026793361906,2,19,73
8143,18,628.5477502605238,1,4,27
8144,7,276.674859750667,0,11,65
8145,17,291.1949377442698,1,16,33
8146,39,132.76296467790112,2,1,72
8147,36,922.6351370480505,0,3,49
8148,40,181.2021994930509,2,1,63
8149,45,577.1577351681074,0,13,32
8150,4,588.5079028122917,2,13,19
8151,38,375.90938678331617,2,12,50
8152,25,358.9932763954006,1,16,22
8153,5,671.9025343726969,0,16,90
8154,30,394.41480016905365,1,17,67
8155,12,262.5642394046207,2,2,9
8156,4,405.1403853760306,1,15,35
8157,24,809.5854568888906,1,18,71
8158,29,966.8136705798737,1,5,79
8159,9,639.5907281493063,1,5,4
8160,4,784.2802132292653,1,17,37
8161,24,537.4966126994841,0,8,28
8162,14,628.5749106725034,0,17,9
8163,5,988.2057901691942,2,5,35
8164,18,444.0346760548924,2,8,25
8165,42,75.59214998465794,0,17,9
8166,19,957.4368486411611,2,15,61
8167,12,795.1311036945121,0,12,52
8168,18,404.3272641849356,0,10,97
8169,17,982.5711030865411,0,7,17
8170,30,352.0803928451399,2,16,76
8171,24,378.3989940479484,2,8,9
8172,11,613.6340396580216,1,5,54
8173,35,281.60391229380315,0,0,5
8174,23,701.5857702794254,1,0,63
8175,17,161.32180091100085,1,12,47
8176,1,116.94506616457198,0,6,90
8177,15,539.529227488514,0,9,19
8178,32,559.9387455704571,1,17,99
8179,9,115.58851893339371,0,5,66
8180,15,964.5344985198395,0,12,45
8181,28,577.5537910310129,1,4,71
8182,24,159.52464257195683,1,14,73
8183,35,318.32809908897605,2,11,86
8184,22,802.231871793831,0,10,33
8185,27,527.9992125868765,1,7,80
8186,19,196.26686506109004,0,4,43
8187,45,111.82048234118672,0,7,88
8188,12,436.46666811510994,1,4,72
8189,20,344.04056159956986,0,9,94
8190,1,659.3581789571538,0,14,26
8191,21,925.9945170816537,1,5,45
8192,49,255.2529829164172,0,17,35
8193,45,856.6815939500167,2,2,81
8194,1,921.2573586607485,0,8,53
8195,10,902.9825734752025,0,9,10
8196,47,952.556556645981,0,6,41
8197,32,843.6875359079826,0,18,17
8198,39,597.5511453427034,2,1,71
8199,22,415.7476377231395,1,7,66
8200,18,496.77090817343355,0,6,11
8201,48,873.8860531288094,1,4,63
8202,46,308.38439364301064,2,3,67
8203,32,167.66907739768345,0,10,46
8204,27,149.4110259524572,0,9,20
8205,28,828.7246638059504,0,0,13
8206,18,763.8708294667967,2,3,87
8207,39,502.6688876358781,0,5,17
8208,49,282.1227138112316,0,17,93
8209,29,680.8370437871853,1,12,32
8210,18,48.04876645814511,1,12,99
8211,44,572.5455375099948,2,0,99
8212,8,404.44091705206904,0,3,98
8213,31,978.0810374738488,1,3,85
8214,34,512.4846466194208,2,17,16
8215,7,556.7450749257652,0,17,23
8216,36,715.239036808391,0,17,11
8217,18,489.69309631439023,1,14,14
8218,38,232.3229330839839,1,17,67
8219,9,541.9050680829636,0,14,71
8220,9,944.8261821818132,0,16,45
8221,46,415.8118782867871,1,4,75
8222,8,682.8445454496763,1,10,33
8223,35,978.2538469968281,2,15,83
8224,18,831.6230898536556,2,19,45
8225,5,662.4437917524905,0,1,54
8226,14,738.6365234472092,2,16,51
8227,28,937.1184155369043,0,0,87
8228,30,960.1545833563531,2,17,23
8229,4,969.2784490187759,1,16,29
8230,39,629.3852119204968,1,17,6
8231,20,390.86453336658417,1,18,39
8232,25,141.82159766673695,0,4,5
8233,28,391.6925213269989,0,12,96
8234,12,943.5259001882629,0,5,40
8235,2,890.8991097864657,2,12,90
8236,43,528.4230654422498,0,17,78
8237,14,541.6372137279848,0,3,82
8238,22,315.8311460990198,2,8,21
8239,31,459.9628111697766,0,2,59
8240,23,717.3040090000012,2,7,89
8241,48,408.406418391314,0,12,20
8242,20,196.10403335527351,0,10,24
8243,38,545.450983036827,0,9,3
8244,4,233.0835423397847,2,10,86
8245,15,974.544680452474,0,2,72
8246,24,396.43651487183456,0,13,57
8247,25,910.568321893025,1,13,93
8248,1,233.29845663758806,2,18,71
8249,7,197.31691525271867,0,3,70
8250,31,620.73211774934,1,0,70
8251,12,781.5852875202875,1,1,76
8252,42,571.096918213852,1,5,63
8253,5,237.49772676920676,0,12,86
8254,44,47.5154192551561,0,13,47
8255,42,622.1059329790951,0,0,90
8256,38,139.7268531118928,1,7,89
8257,12,349.7446231620079,0,17,19
8258,39,679.0269061345192,1,13,99
8259,18,107.04320617710256,0,1,13
8260,2,135.97896498611624,0,11,89
8261,10,71.04954523433008,1,0,45
8262,15,996.1183376177584,2,14,32
8263,30,393.2060009155654,1,10,30
8264,44,906.7372160572882,0,17,85
8265,17,300.64978204003927,0,16,42
8266,4,755.6705394890909,1,2,72
8267,7,226.8759501492551,1,14,42
8268,41,503.34146255176773,1,12,7
8269,31,826.3695819028218,0,2,3
8270,39,818.1710549061318,2,12,37
