customer_id,frequency_of_purchases,avg_purchase_value,num_products_purchased,days_since_last_purchase
7240,3,938.6918707383571,3,145
7241,7,993.7523006241723,17,99
7242,18,134.01491819114048,15,310
7243,42,617.1405366332692,14,310
7244,7,207.4640792253178,15,180
7245,40,269.884544503473,16,135
7246,6,748.1284948406294,4,190
7247,22,977.8910405220697,19,30
7248,1,598.9069464483927,8,82
7249,4,852.0786251240248,6,57
7250,46,18.79496579053964,16,174
7251,49,46.265323451123066,3,208
7252,43,600.7570939526048,8,326
7253,29,395.0932705844348,5,322
7254,21,890.8602368234224,5,183
7255,26,308.9620939548764,12,235
7256,14,437.730517229007,1,107
7257,9,532.6301058532525,7,186
7258,47,280.30844455738503,11,266
7259,12,909.4099187787614,10,132
7260,42,469.8882488115162,3,330
7261,6,429.9140530278268,8,329
7262,20,851.2555184449892,1,318
7263,24,318.85861763141946,8,171
7264,27,819.2906910658513,11,298
7265,38,131.05012419413598,7,24
7266,8,190.96064803125066,16,261
7267,1,951.3332495100174,7,355
7268,49,844.0230158996309,13,196
7269,49,394.0199124418422,10,99
7270,24,642.0718842298592,17,333
7271,47,943.5404875366462,3,101
7272,7,219.74031383544343,7,352
7273,19,68.42036552077064,11,120
7274,22,542.0933838602522,13,321
7275,35,151.17090987695735,5,203
7276,30,195.4459017842614,19,90
7277,29,892.6237978342637,15,195
7278,22,17.329424058442424,1,177
7279,11,818.6518261992298,5,115
7280,20,521.7812685722515,13,333
7281,29,563.7014437688474,10,32
7282,41,675.0502808517988,5,215
7283,42,437.13054238493027,1,308
7284,34,124.4557693104906,10,279
7285,1,111.79202156677557,18,243
7286,31,756.8185771921031,8,286
7287,30,228.82479183461206,3,70
7288,48,37.820666781467764,19,71
7289,18,979.8177502079517,19,111
7290,17,980.5876041670864,2,158
7291,38,384.35992397034204,17,37
7292,14,35.26860611154207,16,304
7293,23,729.9920120068222,10,326
7294,25,832.7019398808126,16,35
7295,15,133.76355321465167,5,324
7296,46,144.1040287601439,3,59
7297,22,824.0017596998227,3,207
7298,3,922.6883148280824,2,361
7299,19,792.8472883074081,4,66
7300,44,208.73749967783428,18,262
7301,34,417.4060072398787,2,270
7302,35,604.8340016072549,6,233
7303,1,168.6905390826204,3,157
7304,21,218.4964677061832,3,106
7305,29,290.05721134786944,2,154
7306,6,514.4181375879282,3,18
7307,37,515.6968383057721,17,260
7308,1,816.151574154077,14,313
7309,1,755.4800986807493,7,119
7310,27,914.5983183588426,6,309
7311,21,834.5727055963505,8,102
7312,16,261.3387728225981,19,25
7313,44,337.98380161095986,19,180
7314,40,505.41901119620843,12,162
7315,26,24.128423218008148,5,350
7316,16,904.8629862208842,5,215
7317,28,53.90077043671583,14,124
7318,1,329.21685810847,17,292
7319,36,573.4830432844426,16,156
7320,10,522.6629747207971,4,193
7321,43,657.9152938976159,8,328
7322,17,532.244973541267,3,53
7323,23,236.71141144600404,5,170
7324,7,209.06740591593316,7,335
7325,44,908.1745983847436,18,98
7326,7,271.32706936823666,8,147
7327,44,288.1674615407183,11,300
7328,15,418.82336713934114,14,30
7329,34,148.0439438784742,18,74
7330,46,512.2001159790079,13,172
7331,45,668.38144408511,6,84
7332,4,788.1404871565932,13,73
7333,14,714.3396994455868,1,232
7334,14,156.15960443946105,11,290
7335,16,461.5064735212147,7,127
7336,7,48.200338800096645,10,85
7337,32,27.62001675373979,2,254
7338,19,445.7291140910626,16,152
7339,2,260.43088951305276,5,312
7340,10,686.5271869246292,16,7
7341,17,726.9983789452784,16,307
7342,37,896.4496873126731,15,136
7343,12,763.0756884036483,9,184
7344,6,57.761681905176275,1,314
7345,22,377.90678025419,9,341
7346,32,280.2931182346009,11,227
7347,41,392.2711253288896,5,325
7348,20,168.47490237901457,6,244
7349,1,106.72706265368753,8,264
7350,47,525.7746970833166,15,251
7351,6,723.1774977577304,16,170
7352,19,704.8917929126234,18,54
7353,18,456.43487895446486,12,132
7354,6,527.0561964260567,4,315
7355,45,521.1654352835549,16,94
7356,33,694.6546739903756,11,46
7357,23,57.44592419646384,7,350
7358,23,712.7971477825116,15,99
7359,26,586.3788917497146,17,234
7360,13,206.12762752485847,15,269
7361,7,58.56826520880186,10,37
7362,15,117.44251265230953,4,75
7363,44,529.4444280050769,17,58
7364,27,760.82444479037,4,19
7365,26,341.31071425325615,11,188
7366,33,385.33267159816944,4,139
7367,15,934.8049508956512,12,143
7368,36,220.88295319225026,10,108
7369,45,112.71193032959812,14,221
7370,27,349.97601266201775,18,145
7371,5,748.462898297351,6,346
7372,2,629.8165181455705,5,5
7373,33,421.6374849758735,2,56
7374,16,965.1050075035122,13,255
7375,23,737.6464739116276,14,222
7376,38,71.24281013946084,3,360
7377,16,747.1851294155078,11,48
7378,14,33.798170346799765,4,304
7379,29,653.8200898862315,13,163
7380,26,218.37800792973215,8,236
7381,35,699.4777869471822,8,248
7382,15,316.6817709813182,13,100
7383,3,874.2762448760093,10,21
7384,23,343.54469822554586,13,102
7385,29,623.498896850254,13,5
7386,34,293.0682840574484,17,197
7387,33,918.0493296907565,6,149
7388,41,783.1860212178906,2,345
7389,41,250.8698475811571,17,330
7390,23,949.308745433073,12,211
7391,7,363.58601368046595,6,160
7392,3,655.3462981905157,5,146
7393,32,745.4246988032525,5,58
7394,31,32.67313985026318,9,354
7395,18,959.3776726956737,3,240
7396,43,350.99689302649125,5,79
7397,7,197.88110449691197,7,152
7398,41,852.2007138112131,12,5
7399,1,705.8702899951803,7,181
7400,14,95.87583989711905,10,352
7401,32,125.87413556300184,8,201
7402,6,718.0399519471125,17,133
7403,39,84.03542339949313,5,122
7404,10,918.0036807728244,15,169
7405,7,744.1247355781569,9,354
7406,26,342.13728390731893,11,346
7407,34,369.30939143308484,13,308
7408,30,511.4311352420604,18,98
7409,36,367.35971951205477,17,282
7410,21,785.6338659239326,9,268
7411,17,974.9895746605996,10,326
7412,33,588.6763002838112,5,340
7413,10,451.57695439085364,11,19
7414,47,230.546398865535,15,132
7415,42,656.8990850553222,2,96
7416,12,688.7210931972431,14,210
7417,16,688.3387009442201,5,5
7418,41,36.7151855098074,6,128
7419,32,900.1308796538663,15,54
7420,15,344.7254977948849,4,198
7421,27,746.7241048567929,10,206
7422,28,762.2088380293167,19,180
7423,17,654.0494290241172,9,241
7424,46,400.91785791284923,10,274
7425,2,612.3003746483603,4,320
7426,36,49.7967043452978,4,138
7427,7,764.2768342660272,6,23
7428,13,108.59276184505552,8,120
7429,15,402.7834165416057,16,115
7430,25,112.58259978831691,8,82
7431,23,838.7037013609036,16,196
7432,22,554.7993695015996,6,180
7433,26,694.0455689675797,17,352
7434,33,685.7563481441869,1,175
7435,11,843.1901693419194,19,198
7436,10,141.24370931168332,18,26
7437,25,663.1308590008354,17,99
7438,37,579.3827138596208,17,233
7439,48,40.58815134560223,12,191
7440,43,209.40867973457455,12,66
7441,38,274.8958259644386,6,246
7442,41,81.8308116748745,7,104
7443,45,361.17260783981345,8,191
7444,24,36.930483628320935,3,141
7445,40,557.6516573351522,17,179
7446,46,219.38595097398942,8,261
7447,33,294.13307445410663,11,175
7448,17,911.3669099095713,18,164
7449,24,507.78868063229015,16,19
7450,37,276.3237919319717,13,20
7451,2,602.4771406655856,9,287
7452,32,209.65472051882065,19,361
7453,24,83.65172890654303,7,239
7454,9,30.69729085626598,17,44
7455,4,952.0137549224937,8,196
7456,17,727.3647159016851,8,195
7457,17,801.9486668094586,3,357
7458,48,981.1085508970436,16,345
7459,30,932.3124163793051,12,49
7460,40,739.5440666511407,15,59
7461,11,697.0471991211261,4,132
7462,21,343.48149696602286,7,167
7463,21,112.9770792771511,11,135
7464,18,577.9853228839002,5,89
7465,29,580.4907621377063,13,271
7466,24,952.7149125615866,11,263
7467,10,448.14509859509224,5,116
7468,45,693.8995480630076,8,196
7469,17,579.2209211227546,17,354
7470,18,184.9926268100388,11,108
7471,42,596.1436646773675,19,362
7472,48,544.7155422691919,18,47
7473,20,498.96693397026195,10,241
7474,37,518.28870431199,5,309
7475,45,172.34809223928178,1,230
7476,18,468.84295391836116,17,245
7477,17,609.5967391033809,17,316
7478,9,494.55470669868396,1,250
7479,14,493.7993331748858,1,77
7480,49,86.74253269505591,9,62
7481,29,198.86641049655245,4,59
7482,31,327.76296584774565,9,238
7483,4,425.1535239866475,14,189
7484,18,597.9980694200182,15,56
7485,20,864.71165347783,16,78
7486,47,167.5730907077674,16,222
7487,43,24.937149908587987,13,47
7488,44,454.7447594681566,14,138
7489,9,437.78186843751183,9,24
7490,13,556.3822063102207,9,29
7491,15,834.8895536577855,4,135
7492,27,804.3369454726532,10,351
7493,15,109.04285158571109,3,350
7494,28,934.655413009907,9,281
7495,37,119.31025072770025,19,292
7496,19,638.2248034488938,16,189
7497,26,675.6822306596199,16,71
7498,26,683.0787123508572,17,206
7499,25,272.697659958637,18,242
7500,26,337.041640847342,10,306
7501,26,553.1901063979029,19,184
7502,46,207.5916208420974,15,128
7503,28,30.10736315501771,15,230
7504,49,566.5230099634899,11,41
7505,18,470.6257862918872,8,281
7506,32,660.1638941612274,16,162
7507,3,155.2335700753233,10,312
7508,2,842.5156456439529,9,340
7509,33,154.759273575922,15,158
7510,42,892.4301688312232,5,324
7511,19,455.025960869746,2,21
7512,17,554.3072067789678,16,347
7513,44,897.6155226043488,18,10
7514,33,306.9139179922963,16,87
7515,12,190.00872627874,5,33
7516,49,451.2941046112591,1,361
7517,3,251.9235562424297,19,339
7518,43,532.5654724249139,10,203
7519,49,282.50528579987326,13,4
7520,26,865.8446402395024,11,23
7521,35,611.2513463351487,15,197
7522,8,10.238263045473243,2,309
7523,36,807.4189973330265,6,274
7524,7,336.91021335888445,11,273
7525,46,327.00590431340754,15,107
7526,46,389.23218401312266,9,200
7527,36,633.9599028032399,12,343
7528,16,447.64010329028076,4,215
7529,24,632.3491911040054,14,2
7530,1,155.31291441943443,3,121
7531,49,970.4628198788449,17,103
7532,25,732.3102242130252,13,149
7533,10,257.7050361065992,8,152
7534,16,726.9282089940281,12,53
7535,16,579.275201699023,12,166
7536,8,118.0971064394795,12,306
7537,29,186.41446252024483,2,167
7538,39,50.89506050225017,10,316
7539,28,811.1456909579343,9,364
7540,6,556.1877050692826,1,295
7541,16,323.5811621637098,4,71
7542,20,135.08145300791801,14,128
7543,16,489.2054172007754,16,33
7544,7,530.0087332507594,18,157
7545,41,704.9290159707002,2,330
7546,14,970.2378383426205,6,266
7547,43,440.59607510330096,3,204
7548,26,411.97386452842557,19,195
7549,26,376.2307045442213,13,109
7550,14,828.6546698771924,17,159
7551,7,164.7540491852455,14,283
7552,33,350.37477459873855,11,27
7553,26,727.721096826637,16,227
7554,45,25.537985989022015,11,252
7555,20,296.4869163696377,18,265
7556,3,645.0326911271627,2,262
7557,4,194.09257702079665,8,134
7558,26,309.68346343302846,14,26
7559,11,491.1846237383969,2,43
7560,2,427.80333030999026,13,19
7561,14,114.96691805582506,10,16
7562,44,938.8529690330762,8,105
7563,30,53.84979337627184,7,279
7564,49,752.2453288585898,13,203
7565,12,80.70854338024589,19,208
7566,26,472.62284499482854,15,166
7567,44,183.6571787388569,2,59
7568,33,149.68681846463602,5,48
7569,13,134.6389967763078,19,148
7570,14,458.25877032838895,1,277
7571,24,520.3300602934194,7,178
7572,34,142.0506486074115,18,289
7573,44,979.6017729635771,1,114
7574,26,265.1882279936009,1,296
7575,21,464.2529262067553,7,218
7576,28,224.10686202588894,17,266
7577,48,498.9834189950501,6,162
7578,36,758.4564166405302,12,329
7579,40,525.8909941515502,15,36
7580,2,292.7923820108747,13,75
7581,42,255.91264264659873,12,135
7582,9,761.3450621647829,2,272
7583,23,127.05579396900065,18,179
7584,15,376.2668294618108,4,159
7585,13,159.9678894873465,10,243
7586,23,265.3960710015371,11,301
7587,17,161.15640016010266,6,204
7588,48,887.9047834570025,6,283
7589,2,734.5851570229015,9,278
7590,20,565.3179735838188,13,143
7591,20,232.18097027057777,5,8
7592,46,515.124558927203,6,116
7593,3,525.6248743830967,4,343
7594,12,594.4996883973671,6,272
7595,40,69.48430565050413,18,176
7596,2,973.1729514847392,13,214
7597,36,470.7845808943199,3,215
7598,14,927.2664563581122,10,57
7599,16,19.710033566836593,4,229
7600,19,255.0828116789558,15,300
7601,34,112.95561461020226,12,327
7602,44,771.9200155812239,15,37
7603,46,326.9237990987641,10,284
7604,6,842.0875833315895,12,324
7605,13,834.0615120586984,8,224
7606,36,671.1168448785041,3,302
7607,22,669.1239855085373,7,201
7608,18,703.1580951524037,18,100
7609,12,677.0261962834768,3,282
7610,30,393.03927410750555,15,75
7611,40,685.9993681228605,2,212
7612,7,898.432899500435,15,191
7613,32,339.2477569578574,13,63
7614,48,945.4401359528041,10,112
7615,19,23.445772019782034,8,143
7616,6,355.5917128825848,16,99
7617,20,140.7774177114528,16,265
7618,27,135.35363075457343,2,225
7619,43,817.2751990714526,9,75
7620,37,919.1846316026217,8,278
7621,48,779.9806716906558,11,198
7622,7,976.8495618026342,1,184
7623,5,224.16568046460802,11,293
7624,11,149.39191308759357,18,57
7625,15,525.4967442192174,15,249
7626,3,830.7472385951918,9,114
7627,5,49.4406999296791,9,140
7628,23,995.6100043898831,1,359
7629,37,606.2234699132696,7,41
7630,9,979.1523940595637,12,153
7631,15,371.4308169014392,10,232
7632,3,463.44358232825334,19,105
7633,29,754.8378279734181,16,106
7634,6,794.7734460557054,6,300
7635,17,240.70272281673786,11,130
7636,26,930.5030754446456,19,161
7637,21,868.7488906163813,19,257
7638,8,28.023250072166583,18,229
7639,21,137.28242479663123,15,350
7640,11,501.13613534299674,16,182
7641,38,466.3459589720509,14,14
7642,8,711.306946484487,8,100
7643,42,98.81426229250368,8,225
7644,24,648.4067536301553,2,358
7645,35,620.2062318232365,6,231
7646,14,241.28340249326394,13,53
7647,14,546.9700246257155,13,6
7648,10,229.98513492602214,12,90
7649,12,155.45379682960026,2,64
7650,38,577.4035853075299,12,88
7651,44,977.6995355175646,17,33
7652,46,244.56401568002758,6,72
7653,34,361.78278786160035,7,44
7654,41,264.0074937301463,6,253
7655,10,273.7952234300298,4,107
7656,17,410.15021284481384,9,290
7657,17,704.836955544114,5,2
7658,3,48.41647879063569,10,136
7659,31,957.5529537287046,15,117
7660,1,55.81708069435503,8,121
7661,12,882.4406501251141,4,288
7662,39,895.4343177743789,5,312
7663,4,529.244295715608,7,94
7664,42,145.62686033277777,6,7
7665,13,569.4945108513743,13,88
7666,34,632.3458383038212,19,182
7667,42,859.1813682290402,10,191
7668,21,555.3864220118741,15,208
7669,22,416.6023019443048,3,291
7670,4,839.9082819155727,18,354
7671,18,981.1422793790928,14,278
7672,5,648.652173106354,3,315
7673,19,875.6431669297814,11,52
7674,2,602.7477617007736,10,267
7675,12,692.8901114962026,17,244
7676,17,691.2854463734296,13,182
7677,10,707.7391169718627,2,211
7678,34,327.80330948934727,13,198
7679,6,579.9047823089952,19,270
7680,8,598.1942281340574,5,33
7681,11,321.92091044609964,16,102
7682,12,356.35384402662703,10,333
7683,9,764.6242973665476,12,282
7684,2,586.8966022110767,13,237
7685,8,157.7190364835369,16,216
7686,11,839.2606187960436,1,321
7687,36,884.2831442035765,9,302
7688,10,471.479736478236,16,127
7689,21,216.81835770269768,19,94
7690,20,948.1304304508562,15,74
7691,48,883.4468688743805,18,128
7692,8,251.93792887842014,12,74
7693,36,104.63779893967043,14,256
7694,29,446.2470714736157,3,102
7695,42,679.6330166288022,4,47
7696,12,183.63469936774462,6,165
7697,14,518.0805318474305,16,256
7698,48,431.16133932979153,13,283
7699,21,891.645637281771,12,248
7700,22,435.2709664790573,12,204
7701,21,538.4386297976872,2,86
7702,44,955.733334041804,13,324
7703,30,306.6948482158189,3,164
7704,39,296.10102262252195,13,57
7705,20,801.5991291426222,2,206
7706,24,284.76359628252897,19,148
7707,23,833.5472113724729,9,301
7708,7,104.58025326802851,1,279
7709,9,120.14863483637372,13,290
7710,1,902.3101404211441,2,21
7711,26,545.404159657611,15,137
7712,38,721.6261240272963,19,10
7713,38,233.03600294391887,16,308
7714,44,174.61162469828722,11,45
7715,22,836.6047196103137,15,249
7716,44,365.0371729530163,6,30
7717,10,460.4822929307745,14,225
7718,6,37.69217830260539,6,177
7719,17,392.02192685103677,19,96
7720,38,772.7334300437286,5,17
7721,24,823.0624255133077,11,28
7722,10,701.7672409937164,4,126
7723,8,695.2579362083047,9,301
7724,21,511.1768739311863,9,273
7725,6,542.9460359672248,17,187
7726,21,745.205429345012,8,142
7727,39,254.8287808394456,15,138
7728,24,239.20189756359545,9,337
7729,33,950.4255756749141,5,229
7730,18,37.41298789118762,4,214
7731,28,148.0708090285297,18,274
7732,32,574.6291019392355,9,291
7733,12,740.4564903113651,3,58
7734,48,542.5121721551617,9,18
7735,42,361.51335620323533,9,180
7736,27,978.1963581594379,4,158
7737,10,706.8141582815174,7,256
7738,46,833.0769326564083,7,37
7739,42,49.844405446322014,8,296
7740,32,243.56090936864985,1,262
7741,42,380.42938265566426,9,79
7742,26,190.77538410145527,12,154
7743,25,82.17027998205573,6,361
7744,11,232.84074794873342,13,347
7745,23,538.2992749246722,5,158
7746,34,698.7877958731382,19,75
7747,40,776.2807137354301,1,55
7748,23,52.5067933190399,18,206
7749,29,433.7063104904652,8,215
7750,31,130.98946774951366,8,9
7751,7,436.88838258022514,15,106
7752,40,439.6360906290921,19,318
7753,33,503.22956984512126,10,245
7754,21,893.902320000607,16,307
7755,2,807.0445475978486,11,103
7756,18,640.3536366850279,12,275
7757,47,886.5532497041954,16,325
7758,33,681.683930339577,16,338
7759,37,820.6664111554444,3,33
7760,34,568.1405179742853,9,108
7761,20,529.9660691145916,8,269
7762,35,726.8562703446609,10,73
7763,18,29.492418855993566,13,346
7764,46,693.4737959151092,18,181
7765,24,935.173036220321,13,268
7766,8,716.8026590284866,13,152
7767,30,46.425787054246314,15,68
7768,44,384.10678436499666,13,348
7769,10,811.4854892485732,16,197
7770,23,959.0224645439758,8,295
7771,49,376.4617220800135,19,32
7772,11,842.7821153181391,10,108
7773,2,865.1717765484979,12,79
7774,26,132.05353533278952,14,259
7775,36,847.3305820515005,6,175
7776,33,331.0073966822289,9,15
7777,47,597.3053443497631,7,51
7778,13,543.5724981628568,6,107
7779,40,666.4233250987594,1,210
7780,25,743.060004435283,14,202
7781,4,446.4722866423943,6,277
7782,42,889.4277139276411,12,218
7783,19,811.4034373459457,17,41
7784,18,787.5668817213812,5,259
7785,37,463.66437351494886,11,203
7786,30,47.19715698616406,5,336
7787,19,497.333842315155,12,99
7788,23,899.4610788027411,3,149
7789,16,198.54565405144368,9,105
7790,1,982.766547290482,6,203
7791,12,809.6137138130397,2,95
7792,24,712.7314943592442,2,177
7793,34,680.3883583430976,12,65
7794,8,591.155623114425,8,41
7795,18,723.4636200166407,2,224
7796,48,427.6865006571273,9,67
7797,5,846.8352269399284,16,255
7798,26,699.382496534328,15,298
7799,30,773.5405812557536,14,69
7800,13,794.5625479443198,4,171
7801,19,101.14934525181351,4,101
7802,29,65.08436496086054,11,140
7803,3,802.9760097998885,18,206
7804,26,266.79018082786376,5,320
7805,40,586.1501094366961,2,364
7806,12,449.2737466667964,15,307
7807,2,31.81881163095789,11,73
7808,11,49.87844558460877,17,60
7809,44,828.8539898560077,16,336
7810,28,611.6007858738367,15,156
7811,18,528.6046479494764,3,124
7812,13,944.9085626370328,15,14
7813,37,181.38387566955643,19,264
7814,22,265.39113126221054,13,27
7815,12,759.171687453271,16,245
7816,2,777.4828756783502,12,50
7817,37,410.8482244747728,17,187
7818,7,951.4686502973224,16,57
7819,26,938.872031938019,9,259
7820,26,22.285617909557935,6,155
7821,24,180.6046233173178,19,34
7822,12,822.0172472670325,13,26
7823,16,341.8645179777482,8,250
7824,23,104.5080519128301,12,86
7825,40,787.1491826793477,9,160
7826,9,460.0376705194573,4,200
7827,32,497.48667884821816,13,106
7828,15,194.50569492800955,2,275
7829,37,664.2861033995385,3,289
7830,13,555.7289049413915,5,258
7831,5,214.60620841118504,18,220
7832,11,346.9281933548147,14,15
7833,10,600.9104944628103,2,21
7834,13,925.623532879076,15,334
7835,41,921.1725868182767,8,59
7836,46,295.0268453535082,16,360
7837,15,738.264767982286,3,82
7838,42,777.7638897185714,5,118
7839,7,810.7348689829669,4,113
7840,40,575.0546619039652,12,295
7841,28,20.402918118591924,19,276
7842,32,764.059522591786,15,257
7843,35,115.53147533105654,13,329
7844,15,125.70267235819782,5,265
7845,48,609.5685546196912,12,235
7846,36,983.6853158150486,19,51
7847,21,250.11407853314182,2,166
7848,6,649.3527712506955,7,231
7849,1,310.617109280225,5,221
7850,4,899.7388524744243,11,271
7851,11,597.5817231927255,18,84
7852,44,215.40255437990615,18,230
7853,26,269.509739940974,7,297
7854,37,438.15592311393976,10,222
7855,23,130.82312640951457,14,154
7856,29,87.94603458084683,11,54
7857,21,683.2607817904766,2,119
7858,48,413.0934114682291,13,198
7859,45,728.9635339515743,13,273
7860,45,118.95761843324527,9,198
7861,49,613.7668924220848,17,128
7862,27,448.87372543604306,15,92
7863,39,67.41866791245828,16,9
7864,40,549.3539584932171,10,227
7865,13,91.97623196740031,12,46
7866,23,829.442550313098,5,134
7867,16,635.6378907361285,17,16
7868,30,561.3978584228439,10,215
7869,4,142.13431442496244,6,112
7870,40,294.58254236904213,6,343
7871,16,497.94713816394636,12,157
7872,31,636.9506785032912,19,318
7873,42,191.39841155473403,2,360
7874,25,18.777615352287164,13,296
7875,44,351.3125853966026,11,198
7876,12,488.04274001068114,15,58
7877,26,192.58917054083503,13,78
7878,37,497.24385079665376,3,242
7879,48,345.100999983576,14,99
7880,33,460.5387694453437,8,6
7881,28,353.98317307280803,9,279
7882,9,632.1831712889322,15,318
7883,12,52.468040883635965,18,212
7884,5,179.19623704483084,8,273
7885,28,438.4233604198896,11,84
7886,35,362.73374839633817,5,112
7887,5,397.7156363942789,15,198
7888,34,805.723087931675,15,360
7889,46,887.468341664892,7,28
7890,34,256.18209566259435,18,141
7891,13,838.0271496834424,12,173
7892,39,464.20196663745423,12,20
7893,42,281.0824130933586,4,117
7894,45,985.6015102946316,11,54
7895,48,826.5537735198257,6,227
7896,14,994.3107858956706,10,109
7897,11,176.5088765839721,15,231
7898,42,152.40424720838007,1,320
7899,38,508.34417341479684,17,308
7900,4,642.2573224342084,3,229
7901,33,179.34949160801813,11,299
7902,7,861.8263614076571,18,87
7903,41,536.6933438767297,10,274
7904,8,416.832414888441,9,228
7905,37,606.0331361977748,7,340
7906,10,638.6041758425663,11,310
7907,43,52.3554481739562,8,316
7908,15,999.8937400379988,2,71
7909,38,370.28038103643075,5,228
7910,15,70.92722044079723,9,113
7911,5,853.79994302776,1,293
7912,29,993.0884924201891,17,305
7913,19,818.1949241239294,10,291
7914,10,853.3636649612473,8,105
7915,12,629.6757630772564,18,291
7916,4,923.1023224387235,10,9
7917,31,45.38116621019286,9,165
7918,18,769.056624324659,4,60
7919,16,674.0031260507349,2,312
7920,40,59.08912081876221,19,106
7921,36,548.5338431867145,10,111
7922,25,519.9097423002909,17,89
7923,23,694.6188828262069,3,268
7924,12,86.75609749308082,19,230
7925,34,807.2259974751279,19,327
7926,36,148.00940759138962,19,71
7927,37,424.47796732725396,19,119
7928,3,882.4751274266197,15,351
7929,9,564.9262894405415,18,306
7930,18,385.795004617187,17,103
7931,43,57.72021962537842,10,202
7932,35,675.5507820297045,14,23
7933,34,986.6812976537161,19,90
7934,41,912.6784347707991,18,93
7935,14,720.1231167976937,11,264
7936,4,114.23992967338557,11,285
7937,29,247.04569246639025,12,171
7938,41,194.98052925875416,8,309
7939,45,361.90702385308884,16,221
7940,15,243.16205551362015,8,24
7941,28,251.99505151197627,14,202
7942,42,620.5626360216517,18,124
7943,16,325.5156294017696,4,142
7944,12,680.3912477077483,17,52
7945,5,948.4107625547188,13,70
7946,34,642.0931374471066,5,260
7947,42,754.1401104382675,3,186
7948,1,754.0646111300096,9,207
7949,39,337.3957605153179,18,293
7950,32,24.80841464750114,19,304
7951,26,64.49748336427228,19,39
7952,17,289.2396483757129,16,348
7953,48,692.6477518210221,1,66
7954,27,907.6163072618097,5,13
7955,24,959.2102795688388,15,194
7956,35,35.59017720167272,12,316
7957,46,990.1863731764435,1,288
7958,42,329.2722461731268,14,133
7959,39,844.5266659527641,18,195
7960,26,188.49250608981257,18,322
7961,49,72.2692750307906,6,78
7962,38,384.57186982206065,1,250
7963,23,860.3361346453861,17,232
7964,22,228.61666671903788,18,180
7965,4,162.41775249432376,15,177
7966,49,910.7062856606885,12,29
7967,9,938.9538305952444,13,166
7968,4,22.422717197019836,2,326
7969,7,730.1613800413268,4,226
7970,23,316.1156591640334,3,136
7971,2,380.9573262675177,19,187
7972,49,474.411945201975,8,55
7973,24,432.5230604727743,12,2
7974,40,519.8240471322842,12,319
7975,31,586.5380985826162,10,17
7976,47,470.93954978954497,1,59
7977,31,704.5479050846224,5,88
7978,47,721.4156462137206,11,223
7979,40,445.95560545193314,9,272
7980,48,151.0385166062375,14,58
7981,43,644.2325321069214,3,192
7982,34,775.2271452272018,5,50
7983,24,641.7284259919102,9,213
7984,49,592.1742181883475,18,230
7985,26,237.11787132226024,6,154
7986,16,648.6856704110656,7,273
7987,47,341.5076524304498,16,46
7988,13,920.3632741851521,8,362
7989,15,657.182891832381,10,306
7990,27,285.3978799412196,5,118
7991,4,478.19764027029083,11,176
7992,16,848.115463126194,13,68
7993,30,342.109311670821,2,251
7994,44,530.1861644508573,14,230
7995,30,682.8732735190073,9,200
7996,36,756.9840454384743,10,146
7997,3,182.1532533140974,10,51
7998,22,569.5007816305161,10,186
7999,49,913.0779014912393,19,320
8000,22,968.676183694597,11,199
8001,49,659.5835921337647,11,145
8002,12,983.8241961183859,3,59
8003,21,575.0278964863794,19,195
8004,4,448.17897948312395,1,143
8005,31,556.0715843587634,12,223
8006,44,124.55527032088686,15,100
8007,31,407.6987604885339,14,26
8008,23,463.8210025002234,3,14
8009,20,850.1415207337684,13,122
8010,15,761.0621068150227,18,265
8011,23,605.4123193725527,16,7
8012,28,353.8044625275072,6,219
8013,16,195.1642398357305,10,220
8014,37,354.28737070548164,17,183
8015,21,683.0060302495406,17,108
8016,15,270.4074210941828,8,347
8017,17,432.6178287520743,4,124
8018,37,392.9025325328652,15,170
8019,13,767.9341631531496,1,257
8020,19,884.9491916375429,7,9
8021,30,702.3772472428672,10,280
8022,45,348.1862383237038,7,125
8023,18,438.8452784861284,1,162
8024,14,151.9166525131842,17,36
8025,36,176.41647328894373,12,4
8026,36,172.64964185124984,17,87
8027,20,139.2804939856971,15,264
8028,19,187.78541622403887,16,91
8029,45,210.66132055257404,14,295
8030,44,120.72748435965657,3,58
8031,7,643.8581146653847,19,140
8032,44,990.4975192363776,12,172
8033,4,880.3948772057336,19,260
8034,34,55.146696587825346,18,25
8035,2,428.8282211047575,14,198
8036,5,860.7174734404446,9,67
8037,10,143.32806981207648,3,118
8038,32,849.1686951855223,12,280
8039,42,596.7736314595203,17,6
8040,41,931.9855670701508,5,97
8041,13,877.2787231217809,8,72
8042,39,680.2639788381304,19,258
8043,5,661.2444332739685,4,38
8044,10,221.03256036798905,15,296
8045,10,125.58543748642845,19,56
8046,38,421.2394956691104,15,103
8047,27,194.7142390981935,14,103
8048,21,111.39255050098136,16,216
8049,8,309.3034659401646,10,21
8050,1,861.885043368682,14,115
8051,28,26.976672478177615,11,210
8052,49,299.71130490495386,2,291
8053,39,429.81166336234736,19,203
8054,14,515.4640521191336,3,323
8055,21,189.76173329915935,4,188
8056,30,964.5779978396508,11,151
8057,21,583.0843131364676,13,191
8058,49,526.8894415864736,18,214
8059,9,18.734363041037746,18,42
8060,17,490.858225602047,19,194
8061,5,839.2939231606323,12,250
8062,31,227.44809762073027,1,81
8063,40,357.69549270254885,6,41
